record_id,date,year,day_of_year,week_of_year,month,store_id,category,weekly_sales,units_sold,is_promotion,promotion_discount,store_size_factor,avg_temperature_c
295,2021-08-30,2021,35,35,8,S01,Clothing,10610.94,364,0,0.0,0.888,15.8
296,2021-09-06,2021,36,36,9,S01,Clothing,8600.79,347,0,0.0,0.888,22.9
297,2021-09-13,2021,37,37,9,S01,Clothing,7454.28,191,0,0.0,0.888,12.3
298,2021-09-20,2021,38,38,9,S01,Clothing,8418.04,347,1,0.15,0.888,19.4
299,2021-09-27,2021,39,39,9,S01,Clothing,8430.99,207,0,0.0,0.888,11.4
300,2021-10-04,2021,40,40,10,S01,Clothing,6951.2,255,0,0.0,0.888,14.0
301,2021-10-11,2021,41,41,10,S01,Clothing,9341.83,231,0,0.0,0.888,10.7
302,2021-10-18,2021,42,42,10,S01,Clothing,8258.37,229,0,0.0,0.888,15.9
303,2021-10-25,2021,43,43,10,S01,Clothing,7277.19,341,1,0.19,0.888,5.7
304,2021-11-01,2021,44,44,11,S01,Clothing,8872.85,333,0,0.0,0.888,11.3
305,2021-11-08,2021,45,45,11,S01,Clothing,8093.52,206,0,0.0,0.888,8.5
306,2021-11-15,2021,46,46,11,S01,Clothing,10999.91,325,1,0.22,0.888,4.1
307,2021-11-22,2021,47,47,11,S01,Clothing,11027.51,315,1,0.24,0.888,-3.3
308,2021-11-29,2021,48,48,11,S01,Clothing,12787.49,287,1,0.13,0.888,11.7
309,2021-12-06,2021,49,49,12,S01,Clothing,10630.58,414,1,0.08,0.888,3.0
310,2021-12-13,2021,50,50,12,S01,Clothing,9748.53,360,1,0.09,0.888,10.7
311,2021-12-20,2021,51,51,12,S01,Clothing,11418.68,299,1,0.07,0.888,1.6
312,2021-12-27,2021,52,52,12,S01,Clothing,9791.27,441,1,0.2,0.888,8.3
313,2022-01-03,2022,1,1,1,S01,Clothing,9288.57,354,1,0.2,0.888,-4.0
314,2022-01-10,2022,2,2,1,S01,Clothing,8077.72,372,0,0.0,0.888,0.9
315,2022-01-17,2022,3,3,1,S01,Clothing,7219.69,299,1,0.22,0.888,6.5
316,2022-01-24,2022,4,4,1,S01,Clothing,8625.67,239,0,0.0,0.888,0.6
317,2022-01-31,2022,5,5,1,S01,Clothing,8195.93,400,0,0.0,0.888,9.5
318,2022-02-07,2022,6,6,2,S01,Clothing,7588.01,170,0,0.0,0.888,1.6
319,2022-02-14,2022,7,7,2,S01,Clothing,7717.82,213,1,0.18,0.888,3.8
320,2022-02-21,2022,8,8,2,S01,Clothing,7123.25,361,0,0.0,0.888,12.2
321,2022-02-28,2022,9,9,2,S01,Clothing,9710.99,242,1,0.19,0.888,6.1
322,2022-03-07,2022,10,10,3,S01,Clothing,8261.9,203,0,0.0,0.888,6.4
323,2022-03-14,2022,11,11,3,S01,Clothing,9509.37,329,1,0.07,0.888,11.9
324,2022-03-21,2022,12,12,3,S01,Clothing,7215.39,251,1,0.09,0.888,21.5
325,2022-03-28,2022,13,13,3,S01,Clothing,9055.9,447,0,0.0,0.888,18.3
326,2022-04-04,2022,14,14,4,S01,Clothing,11852.3,634,0,0.0,0.888,20.2
327,2022-04-11,2022,15,15,4,S01,Clothing,10963.48,319,0,0.0,0.888,16.9
328,2022-04-18,2022,16,16,4,S01,Clothing,11837.05,406,0,0.0,0.888,19.2
329,2022-04-25,2022,17,17,4,S01,Clothing,10999.86,451,0,0.0,0.888,21.5
330,2022-05-02,2022,18,18,5,S01,Clothing,10808.13,360,1,0.08,0.888,23.0
331,2022-05-09,2022,19,19,5,S01,Clothing,10768.37,367,1,0.06,0.888,14.5
332,2022-05-16,2022,20,20,5,S01,Clothing,10177.84,245,0,0.0,0.888,18.3
333,2022-05-23,2022,21,21,5,S01,Clothing,10961.67,563,0,0.0,0.888,23.0
334,2022-05-30,2022,22,22,5,S01,Clothing,10816.48,287,0,0.0,0.888,18.9
335,2022-06-06,2022,23,23,6,S01,Clothing,9056.36,351,0,0.0,0.888,29.9
336,2022-06-13,2022,24,24,6,S01,Clothing,9410.64,325,1,0.2,0.888,30.4
337,2022-06-20,2022,25,25,6,S01,Clothing,9615.22,378,0,0.0,0.888,28.6
338,2022-06-27,2022,26,26,6,S01,Clothing,9677.0,246,0,0.0,0.888,28.3
339,2022-07-04,2022,27,27,7,S01,Clothing,11001.51,294,1,0.2,0.888,30.6
340,2022-07-11,2022,28,28,7,S01,Clothing,11158.16,341,0,0.0,0.888,28.2
341,2022-07-18,2022,29,29,7,S01,Clothing,11435.73,335,1,0.23,0.888,28.8
342,2022-07-25,2022,30,30,7,S01,Clothing,9301.75,225,0,0.0,0.888,24.3
343,2022-08-01,2022,31,31,8,S01,Clothing,10225.93,300,0,0.0,0.888,17.7
344,2022-08-08,2022,32,32,8,S01,Clothing,10921.72,391,0,0.0,0.888,21.2
345,2022-08-15,2022,33,33,8,S01,Clothing,9235.49,210,0,0.0,0.888,29.6
346,2022-08-22,2022,34,34,8,S01,Clothing,8446.0,235,0,0.0,0.888,11.1
347,2022-08-29,2022,35,35,8,S01,Clothing,10763.82,239,0,0.0,0.888,9.8
348,2022-09-05,2022,36,36,9,S01,Clothing,8571.83,404,0,0.0,0.888,21.4
349,2022-09-12,2022,37,37,9,S01,Clothing,8792.31,267,0,0.0,0.888,15.9
350,2022-09-19,2022,38,38,9,S01,Clothing,9316.4,207,0,0.0,0.888,22.8
351,2022-09-26,2022,39,39,9,S01,Clothing,9303.43,257,0,0.0,0.888,13.0
352,2022-10-03,2022,40,40,10,S01,Clothing,7325.28,358,1,0.16,0.888,16.2
353,2022-10-10,2022,41,41,10,S01,Clothing,8739.25,329,1,0.08,0.888,18.8
354,2022-10-17,2022,42,42,10,S01,Clothing,9284.4,341,0,0.0,0.888,8.0
355,2022-10-24,2022,43,43,10,S01,Clothing,8813.0,332,0,0.0,0.888,12.9
356,2022-10-31,2022,44,44,10,S01,Clothing,8832.78,213,0,0.0,0.888,11.6
357,2022-11-07,2022,45,45,11,S01,Clothing,8390.71,243,0,0.0,0.888,14.0
358,2022-11-14,2022,46,46,11,S01,Clothing,10835.54,354,1,0.21,0.888,-0.7
359,2022-11-21,2022,47,47,11,S01,Clothing,10024.43,362,1,0.12,0.888,14.6
360,2022-11-28,2022,48,48,11,S01,Clothing,12357.87,366,1,0.19,0.888,0.1
361,2022-12-05,2022,49,49,12,S01,Clothing,10393.43,350,1,0.15,0.888,8.5
362,2022-12-12,2022,50,50,12,S01,Clothing,11778.62,300,1,0.19,0.888,5.6
363,2022-12-19,2022,51,51,12,S01,Clothing,10555.11,314,1,0.24,0.888,13.3
364,2022-12-26,2022,52,52,12,S01,Clothing,10765.06,572,1,0.21,0.888,4.1
365,2023-01-02,2023,1,1,1,S01,Clothing,9361.28,382,0,0.0,0.888,6.2
366,2023-01-09,2023,2,2,1,S01,Clothing,7435.96,199,0,0.0,0.888,2.9
367,2023-01-16,2023,3,3,1,S01,Clothing,8221.74,209,0,0.0,0.888,-5.6
368,2023-01-23,2023,4,4,1,S01,Clothing,9487.13,226,0,0.0,0.888,0.9
369,2023-01-30,2023,5,5,1,S01,Clothing,8081.92,322,0,0.0,0.888,4.7
370,2023-02-06,2023,6,6,2,S01,Clothing,9063.95,224,1,0.23,0.888,2.6
371,2023-02-13,2023,7,7,2,S01,Clothing,9108.97,218,0,0.0,0.888,8.4
372,2023-02-20,2023,8,8,2,S01,Clothing,9267.13,404,0,0.0,0.888,14.2
373,2023-02-27,2023,9,9,2,S01,Clothing,8426.79,196,0,0.0,0.888,6.4
374,2023-03-06,2023,10,10,3,S01,Clothing,8112.7,299,0,0.0,0.888,8.1
375,2023-03-13,2023,11,11,3,S01,Clothing,8430.15,245,1,0.19,0.888,19.3
376,2023-03-20,2023,12,12,3,S01,Clothing,8569.55,245,0,0.0,0.888,7.5
377,2023-03-27,2023,13,13,3,S01,Clothing,8598.92,211,0,0.0,0.888,12.2
378,2023-04-03,2023,14,14,4,S01,Clothing,10043.13,329,0,0.0,0.888,24.2
379,2023-04-10,2023,15,15,4,S01,Clothing,11700.53,388,0,0.0,0.888,27.5
380,2023-04-17,2023,16,16,4,S01,Clothing,11515.68,415,0,0.0,0.888,23.6
381,2023-04-24,2023,17,17,4,S01,Clothing,10893.87,295,0,0.0,0.888,19.4
382,2023-05-01,2023,18,18,5,S01,Clothing,11755.5,452,1,0.21,0.888,23.3
383,2023-05-08,2023,19,19,5,S01,Clothing,9498.85,280,0,0.0,0.888,34.9
384,2023-05-15,2023,20,20,5,S01,Clothing,10570.81,288,0,0.0,0.888,22.2
385,2023-05-22,2023,21,21,5,S01,Clothing,10930.52,266,0,0.0,0.888,22.0
386,2023-05-29,2023,22,22,5,S01,Clothing,11145.51,529,0,0.0,0.888,24.0
387,2023-06-05,2023,23,23,6,S01,Clothing,11198.15,273,0,0.0,0.888,27.3
388,2023-06-12,2023,24,24,6,S01,Clothing,10003.14,507,0,0.0,0.888,26.7
389,2023-06-19,2023,25,25,6,S01,Clothing,10938.24,259,0,0.0,0.888,38.4
390,2023-06-26,2023,26,26,6,S01,Clothing,11883.84,296,0,0.0,0.888,21.1
391,2023-07-03,2023,27,27,7,S01,Clothing,10512.56,443,1,0.08,0.888,26.1
392,2023-07-10,2023,28,28,7,S01,Clothing,11014.57,334,0,0.0,0.888,22.1
393,2023-07-17,2023,29,29,7,S01,Clothing,10287.69,244,0,0.0,0.888,24.6
394,2023-07-24,2023,30,30,7,S01,Clothing,10474.02,337,1,0.15,0.888,29.5
395,2023-07-31,2023,31,31,7,S01,Clothing,9958.08,535,0,0.0,0.888,23.6
396,2023-08-07,2023,32,32,8,S01,Clothing,9839.63,220,0,0.0,0.888,22.4
397,2023-08-14,2023,33,33,8,S01,Clothing,10709.79,267,0,0.0,0.888,27.3
398,2023-08-21,2023,34,34,8,S01,Clothing,11335.17,555,0,0.0,0.888,23.0
399,2023-08-28,2023,35,35,8,S01,Clothing,11825.16,424,0,0.0,0.888,13.1
400,2023-09-04,2023,36,36,9,S01,Clothing,8827.64,400,0,0.0,0.888,22.3
401,2023-09-11,2023,37,37,9,S01,Clothing,9830.44,237,0,0.0,0.888,12.0
402,2023-09-18,2023,38,38,9,S01,Clothing,9478.97,516,0,0.0,0.888,19.5
403,2023-09-25,2023,39,39,9,S01,Clothing,8092.28,181,0,0.0,0.888,20.1
404,2023-10-02,2023,40,40,10,S01,Clothing,7647.93,235,0,0.0,0.888,21.1
405,2023-10-09,2023,41,41,10,S01,Clothing,9439.29,496,0,0.0,0.888,19.1
406,2023-10-16,2023,42,42,10,S01,Clothing,9283.24,272,0,0.0,0.888,10.1
407,2023-10-23,2023,43,43,10,S01,Clothing,8756.55,200,0,0.0,0.888,-0.4
408,2023-10-30,2023,44,44,10,S01,Clothing,8332.69,283,0,0.0,0.888,6.0
409,2023-11-06,2023,45,45,11,S01,Clothing,9078.08,291,0,0.0,0.888,0.9
410,2023-11-13,2023,46,46,11,S01,Clothing,12196.76,340,1,0.25,0.888,2.4
411,2023-11-20,2023,47,47,11,S01,Clothing,11055.32,352,1,0.11,0.888,7.5
412,2023-11-27,2023,48,48,11,S01,Clothing,11926.58,643,1,0.17,0.888,8.1
413,2023-12-04,2023,49,49,12,S01,Clothing,10680.94,361,1,0.23,0.888,7.1
414,2023-12-11,2023,50,50,12,S01,Clothing,12125.58,298,1,0.16,0.888,9.1
415,2023-12-18,2023,51,51,12,S01,Clothing,10191.41,506,1,0.23,0.888,-4.3
416,2023-12-25,2023,52,52,12,S01,Clothing,10415.72,259,1,0.12,0.888,11.4
417,2020-01-06,2020,1,2,1,S01,Groceries,20983.24,484,0,0.0,0.888,2.1
418,2020-01-13,2020,2,3,1,S01,Groceries,19116.39,789,0,0.0,0.888,8.7
419,2020-01-20,2020,3,4,1,S01,Groceries,21708.6,804,0,0.0,0.888,-3.0
420,2020-01-27,2020,4,5,1,S01,Groceries,17426.66,426,0,0.0,0.888,-0.8
421,2020-02-03,2020,5,6,2,S01,Groceries,18562.5,482,0,0.0,0.888,7.6
422,2020-02-10,2020,6,7,2,S01,Groceries,21475.45,524,0,0.0,0.888,3.9
423,2020-02-17,2020,7,8,2,S01,Groceries,20972.0,972,1,0.08,0.888,11.2
424,2020-02-24,2020,8,9,2,S01,Groceries,19275.34,999,0,0.0,0.888,0.7
425,2020-03-02,2020,9,10,3,S01,Groceries,19496.53,455,0,0.0,0.888,17.9
426,2020-03-09,2020,10,11,3,S01,Groceries,22730.59,849,0,0.0,0.888,2.6
427,2020-03-16,2020,11,12,3,S01,Groceries,15171.08,426,0,0.0,0.888,16.9
428,2020-03-23,2020,12,13,3,S01,Groceries,14944.17,358,0,0.0,0.888,7.9
429,2020-03-30,2020,13,14,3,S01,Groceries,12034.63,632,1,0.11,0.888,10.1
430,2020-04-06,2020,14,15,4,S01,Groceries,12130.09,327,0,0.0,0.888,21.8
431,2020-04-13,2020,15,16,4,S01,Groceries,13392.56,512,0,0.0,0.888,19.6
432,2020-04-20,2020,16,17,4,S01,Groceries,13850.78,554,0,0.0,0.888,20.7
433,2020-04-27,2020,17,18,4,S01,Groceries,14076.88,531,0,0.0,0.888,15.6
434,2020-05-04,2020,18,19,5,S01,Groceries,14257.12,346,0,0.0,0.888,12.3
435,2020-05-11,2020,19,20,5,S01,Groceries,11453.22,446,0,0.0,0.888,20.3
436,2020-05-18,2020,20,21,5,S01,Groceries,11320.11,334,0,0.0,0.888,18.0
437,2020-05-25,2020,21,22,5,S01,Groceries,12741.0,498,0,0.0,0.888,23.6
438,2020-06-01,2020,22,23,6,S01,Groceries,11557.6,416,0,0.0,0.888,33.5
439,2020-06-08,2020,23,24,6,S01,Groceries,12754.98,350,0,0.0,0.888,19.6
440,2020-06-15,2020,24,25,6,S01,Groceries,10815.02,323,0,0.0,0.888,20.8
441,2020-06-22,2020,25,26,6,S01,Groceries,10586.99,347,0,0.0,0.888,27.1
442,2020-06-29,2020,26,27,6,S01,Groceries,17562.64,512,0,0.0,0.888,27.1
443,2020-07-06,2020,27,28,7,S01,Groceries,18247.95,555,0,0.0,0.888,21.6
444,2020-07-13,2020,28,29,7,S01,Groceries,20179.69,511,0,0.0,0.888,31.5
445,2020-07-20,2020,29,30,7,S01,Groceries,16232.08,681,0,0.0,0.888,19.3
446,2020-07-27,2020,30,31,7,S01,Groceries,18227.61,940,0,0.0,0.888,35.1
447,2020-08-03,2020,31,32,8,S01,Groceries,18813.67,484,0,0.0,0.888,27.3
448,2020-08-10,2020,32,33,8,S01,Groceries,18190.05,513,0,0.0,0.888,20.2
449,2020-08-17,2020,33,34,8,S01,Groceries,19640.09,708,0,0.0,0.888,36.0
450,2020-08-24,2020,34,35,8,S01,Groceries,15735.13,385,1,0.09,0.888,20.1
451,2020-08-31,2020,35,36,8,S01,Groceries,18441.59,788,1,0.16,0.888,18.4
452,2020-09-07,2020,36,37,9,S01,Groceries,17434.76,480,0,0.0,0.888,10.0
453,2020-09-14,2020,37,38,9,S01,Groceries,18160.16,658,0,0.0,0.888,21.9
454,2020-09-21,2020,38,39,9,S01,Groceries,15752.05,407,0,0.0,0.888,24.9
455,2020-09-28,2020,39,40,9,S01,Groceries,21962.82,708,0,0.0,0.888,19.6
456,2020-10-05,2020,40,41,10,S01,Groceries,16612.48,496,0,0.0,0.888,15.3
457,2020-10-12,2020,41,42,10,S01,Groceries,21099.92,582,0,0.0,0.888,5.8
458,2020-10-19,2020,42,43,10,S01,Groceries,20080.25,528,0,0.0,0.888,11.6
459,2020-10-26,2020,43,44,10,S01,Groceries,22314.88,987,0,0.0,0.888,15.1
460,2020-11-02,2020,44,45,11,S01,Groceries,19301.67,431,0,0.0,0.888,8.4
461,2020-11-09,2020,45,46,11,S01,Groceries,22764.87,655,1,0.23,0.888,-1.1
462,2020-11-16,2020,46,47,11,S01,Groceries,19232.58,790,1,0.18,0.888,5.7
463,2020-11-23,2020,47,48,11,S01,Groceries,21933.94,721,1,0.24,0.888,-2.1
464,2020-11-30,2020,48,49,11,S01,Groceries,20885.48,496,1,0.12,0.888,2.6
465,2020-12-07,2020,49,50,12,S01,Groceries,20970.58,541,1,0.08,0.888,5.5
466,2020-12-14,2020,50,51,12,S01,Groceries,20482.29,595,1,0.1,0.888,0.5
467,2020-12-21,2020,51,52,12,S01,Groceries,21602.7,572,1,0.09,0.888,10.4
468,2020-12-28,2020,52,53,12,S01,Groceries,20720.6,939,1,0.17,0.888,-1.9
469,2021-01-04,2021,1,1,1,S01,Groceries,21447.44,928,0,0.0,0.888,9.2
470,2021-01-11,2021,2,2,1,S01,Groceries,20209.66,762,0,0.0,0.888,4.7
471,2021-01-18,2021,3,3,1,S01,Groceries,22337.41,603,1,0.22,0.888,1.5
472,2021-01-25,2021,4,4,1,S01,Groceries,20333.54,1065,0,0.0,0.888,-1.9
473,2021-02-01,2021,5,5,2,S01,Groceries,19594.16,609,0,0.0,0.888,-2.6
474,2021-02-08,2021,6,6,2,S01,Groceries,22635.95,546,0,0.0,0.888,2.3
475,2021-02-15,2021,7,7,2,S01,Groceries,19447.87,584,1,0.13,0.888,-7.5
476,2021-02-22,2021,8,8,2,S01,Groceries,18590.93,760,0,0.0,0.888,8.5
477,2021-03-01,2021,9,9,3,S01,Groceries,19890.56,1040,1,0.1,0.888,9.7
478,2021-03-08,2021,10,10,3,S01,Groceries,22601.24,524,0,0.0,0.888,11.6
479,2021-03-15,2021,11,11,3,S01,Groceries,21546.41,870,0,0.0,0.888,13.9
480,2021-03-22,2021,12,12,3,S01,Groceries,21275.82,954,1,0.16,0.888,11.2
481,2021-03-29,2021,13,13,3,S01,Groceries,19933.18,645,0,0.0,0.888,18.3
482,2021-04-05,2021,14,14,4,S01,Groceries,17459.84,811,0,0.0,0.888,13.5
483,2021-04-12,2021,15,15,4,S01,Groceries,21619.8,592,0,0.0,0.888,14.5
484,2021-04-19,2021,16,16,4,S01,Groceries,21069.64,468,0,0.0,0.888,18.7
485,2021-04-26,2021,17,17,4,S01,Groceries,21383.03,672,0,0.0,0.888,10.6
486,2021-05-03,2021,18,18,5,S01,Groceries,25843.22,1263,0,0.0,0.888,22.2
487,2021-05-10,2021,19,19,5,S01,Groceries,20229.11,749,0,0.0,0.888,26.8
488,2021-05-17,2021,20,20,5,S01,Groceries,19877.47,621,0,0.0,0.888,19.5
489,2021-05-24,2021,21,21,5,S01,Groceries,20862.01,478,0,0.0,0.888,24.8
490,2021-05-31,2021,22,22,5,S01,Groceries,20564.15,570,0,0.0,0.888,29.3
491,2021-06-07,2021,23,23,6,S01,Groceries,17951.22,829,0,0.0,0.888,21.8
492,2021-06-14,2021,24,24,6,S01,Groceries,21669.49,881,0,0.0,0.888,26.2
493,2021-06-21,2021,25,25,6,S01,Groceries,17743.87,491,0,0.0,0.888,25.8
494,2021-06-28,2021,26,26,6,S01,Groceries,18800.83,450,0,0.0,0.888,18.6
495,2021-07-05,2021,27,27,7,S01,Groceries,22004.58,973,0,0.0,0.888,29.7
496,2021-07-12,2021,28,28,7,S01,Groceries,19200.43,461,1,0.05,0.888,31.9
497,2021-07-19,2021,29,29,7,S01,Groceries,21245.9,900,0,0.0,0.888,29.8
498,2021-07-26,2021,30,30,7,S01,Groceries,19078.16,617,0,0.0,0.888,23.4
499,2021-08-02,2021,31,31,8,S01,Groceries,20962.36,578,0,0.0,0.888,21.9
500,2021-08-09,2021,32,32,8,S01,Groceries,20528.17,814,0,0.0,0.888,38.4
501,2021-08-16,2021,33,33,8,S01,Groceries,23157.37,1087,0,0.0,0.888,14.7
502,2021-08-23,2021,34,34,8,S01,Groceries,22493.39,838,0,0.0,0.888,28.7
503,2021-08-30,2021,35,35,8,S01,Groceries,21569.08,838,1,0.13,0.888,13.8
504,2021-09-06,2021,36,36,9,S01,Groceries,23845.83,976,0,0.0,0.888,24.8
505,2021-09-13,2021,37,37,9,S01,Groceries,20539.28,869,0,0.0,0.888,20.0
506,2021-09-20,2021,38,38,9,S01,Groceries,20425.15,1073,0,0.0,0.888,22.5
507,2021-09-27,2021,39,39,9,S01,Groceries,18951.8,459,1,0.18,0.888,17.5
508,2021-10-04,2021,40,40,10,S01,Groceries,21727.95,502,1,0.08,0.888,15.9
509,2021-10-11,2021,41,41,10,S01,Groceries,21681.97,485,0,0.0,0.888,13.0
510,2021-10-18,2021,42,42,10,S01,Groceries,22951.31,721,0,0.0,0.888,9.6
511,2021-10-25,2021,43,43,10,S01,Groceries,19437.24,757,0,0.0,0.888,14.0
512,2021-11-01,2021,44,44,11,S01,Groceries,22470.03,1108,0,0.0,0.888,7.4
513,2021-11-08,2021,45,45,11,S01,Groceries,22318.78,970,0,0.0,0.888,8.0
514,2021-11-15,2021,46,46,11,S01,Groceries,25004.21,719,1,0.21,0.888,7.6
515,2021-11-22,2021,47,47,11,S01,Groceries,21432.33,824,1,0.25,0.888,11.7
516,2021-11-29,2021,48,48,11,S01,Groceries,20493.86,752,1,0.18,0.888,0.0
517,2021-12-06,2021,49,49,12,S01,Groceries,20280.18,797,1,0.08,0.888,13.3
518,2021-12-13,2021,50,50,12,S01,Groceries,22165.39,848,1,0.07,0.888,3.8
519,2021-12-20,2021,51,51,12,S01,Groceries,19647.99,494,1,0.22,0.888,-2.7
520,2021-12-27,2021,52,52,12,S01,Groceries,20425.66,870,1,0.1,0.888,-3.8
521,2022-01-03,2022,1,1,1,S01,Groceries,20422.07,531,0,0.0,0.888,11.7
522,2022-01-10,2022,2,2,1,S01,Groceries,22930.23,1188,1,0.14,0.888,6.1
523,2022-01-17,2022,3,3,1,S01,Groceries,20739.76,533,0,0.0,0.888,8.9
524,2022-01-24,2022,4,4,1,S01,Groceries,22931.76,590,1,0.07,0.888,15.6
525,2022-01-31,2022,5,5,1,S01,Groceries,22927.42,511,0,0.0,0.888,-0.1
526,2022-02-07,2022,6,6,2,S01,Groceries,22702.85,909,0,0.0,0.888,4.3
527,2022-02-14,2022,7,7,2,S01,Groceries,21891.26,488,0,0.0,0.888,2.0
528,2022-02-21,2022,8,8,2,S01,Groceries,24946.51,837,0,0.0,0.888,24.0
529,2022-02-28,2022,9,9,2,S01,Groceries,22102.33,519,0,0.0,0.888,6.7
530,2022-03-07,2022,10,10,3,S01,Groceries,20144.97,635,0,0.0,0.888,14.4
531,2022-03-14,2022,11,11,3,S01,Groceries,20920.61,523,0,0.0,0.888,6.9
532,2022-03-21,2022,12,12,3,S01,Groceries,21274.37,1129,0,0.0,0.888,11.8
533,2022-03-28,2022,13,13,3,S01,Groceries,20619.49,793,0,0.0,0.888,14.0
534,2022-04-04,2022,14,14,4,S01,Groceries,20691.73,899,0,0.0,0.888,11.0
535,2022-04-11,2022,15,15,4,S01,Groceries,22339.73,500,0,0.0,0.888,15.4
536,2022-04-18,2022,16,16,4,S01,Groceries,23210.38,517,0,0.0,0.888,17.9
537,2022-04-25,2022,17,17,4,S01,Groceries,21673.91,987,1,0.05,0.888,19.1
538,2022-05-02,2022,18,18,5,S01,Groceries,20996.31,994,0,0.0,0.888,15.9
539,2022-05-09,2022,19,19,5,S01,Groceries,21549.05,872,0,0.0,0.888,22.0
540,2022-05-16,2022,20,20,5,S01,Groceries,19892.49,459,0,0.0,0.888,23.4
541,2022-05-23,2022,21,21,5,S01,Groceries,22260.54,512,0,0.0,0.888,24.8
542,2022-05-30,2022,22,22,5,S01,Groceries,20046.36,501,0,0.0,0.888,25.0
543,2022-06-06,2022,23,23,6,S01,Groceries,22908.72,537,0,0.0,0.888,26.0
544,2022-06-13,2022,24,24,6,S01,Groceries,23340.33,732,0,0.0,0.888,35.9
545,2022-06-20,2022,25,25,6,S01,Groceries,20023.64,917,0,0.0,0.888,22.3
546,2022-06-27,2022,26,26,6,S01,Groceries,19561.03,670,0,0.0,0.888,30.1
547,2022-07-04,2022,27,27,7,S01,Groceries,20621.07,690,0,0.0,0.888,23.3
548,2022-07-11,2022,28,28,7,S01,Groceries,17853.25,613,1,0.09,0.888,22.1
549,2022-07-18,2022,29,29,7,S01,Groceries,18631.89,505,0,0.0,0.888,22.4
550,2022-07-25,2022,30,30,7,S01,Groceries,21404.8,1078,0,0.0,0.888,23.1
551,2022-08-01,2022,31,31,8,S01,Groceries,23975.15,792,0,0.0,0.888,27.6
552,2022-08-08,2022,32,32,8,S01,Groceries,19614.63,501,0,0.0,0.888,20.0
553,2022-08-15,2022,33,33,8,S01,Groceries,23649.27,599,0,0.0,0.888,17.8
554,2022-08-22,2022,34,34,8,S01,Groceries,21930.53,1012,0,0.0,0.888,20.1
555,2022-08-29,2022,35,35,8,S01,Groceries,21020.58,851,0,0.0,0.888,15.2
556,2022-09-05,2022,36,36,9,S01,Groceries,23790.22,636,0,0.0,0.888,12.9
557,2022-09-12,2022,37,37,9,S01,Groceries,22956.27,624,1,0.11,0.888,24.2
558,2022-09-19,2022,38,38,9,S01,Groceries,23585.87,762,0,0.0,0.888,19.1
559,2022-09-26,2022,39,39,9,S01,Groceries,21695.0,1057,0,0.0,0.888,15.3
560,2022-10-03,2022,40,40,10,S01,Groceries,20576.02,510,0,0.0,0.888,14.7
561,2022-10-10,2022,41,41,10,S01,Groceries,20016.05,468,0,0.0,0.888,4.4
562,2022-10-17,2022,42,42,10,S01,Groceries,21043.29,727,0,0.0,0.888,12.5
563,2022-10-24,2022,43,43,10,S01,Groceries,22408.5,501,0,0.0,0.888,17.2
564,2022-10-31,2022,44,44,10,S01,Groceries,20016.15,1071,0,0.0,0.888,4.4
565,2022-11-07,2022,45,45,11,S01,Groceries,20860.75,592,0,0.0,0.888,4.8
566,2022-11-14,2022,46,46,11,S01,Groceries,21404.57,727,1,0.07,0.888,8.1
567,2022-11-21,2022,47,47,11,S01,Groceries,24336.56,692,1,0.24,0.888,0.9
568,2022-11-28,2022,48,48,11,S01,Groceries,22670.13,637,1,0.21,0.888,10.3
569,2022-12-05,2022,49,49,12,S01,Groceries,22067.85,905,1,0.11,0.888,2.0
570,2022-12-12,2022,50,50,12,S01,Groceries,22107.32,959,1,0.14,0.888,1.5
571,2022-12-19,2022,51,51,12,S01,Groceries,21586.41,875,1,0.18,0.888,2.2
572,2022-12-26,2022,52,52,12,S01,Groceries,20282.15,621,1,0.17,0.888,-0.6
573,2023-01-02,2023,1,1,1,S01,Groceries,20383.67,494,0,0.0,0.888,-2.6
574,2023-01-09,2023,2,2,1,S01,Groceries,21226.84,512,0,0.0,0.888,-5.1
575,2023-01-16,2023,3,3,1,S01,Groceries,22694.83,659,1,0.23,0.888,10.2
576,2023-01-23,2023,4,4,1,S01,Groceries,23119.9,802,0,0.0,0.888,-0.7
577,2023-01-30,2023,5,5,1,S01,Groceries,20886.68,907,0,0.0,0.888,-2.6
578,2023-02-06,2023,6,6,2,S01,Groceries,20720.83,973,0,0.0,0.888,0.4
579,2023-02-13,2023,7,7,2,S01,Groceries,21754.54,862,0,0.0,0.888,10.5
580,2023-02-20,2023,8,8,2,S01,Groceries,18887.85,607,0,0.0,0.888,3.7
581,2023-02-27,2023,9,9,2,S01,Groceries,21630.55,754,1,0.14,0.888,3.5
582,2023-03-06,2023,10,10,3,S01,Groceries,23126.0,678,0,0.0,0.888,7.6
583,2023-03-13,2023,11,11,3,S01,Groceries,21441.27,532,1,0.13,0.888,16.8
584,2023-03-20,2023,12,12,3,S01,Groceries,22800.13,565,0,0.0,0.888,7.9
585,2023-03-27,2023,13,13,3,S01,Groceries,21314.72,501,1,0.09,0.888,17.8
586,2023-04-03,2023,14,14,4,S01,Groceries,22533.75,801,1,0.21,0.888,13.2
587,2023-04-10,2023,15,15,4,S01,Groceries,19927.21,663,1,0.09,0.888,21.7
588,2023-04-17,2023,16,16,4,S01,Groceries,21474.25,531,0,0.0,0.888,20.9
589,2023-04-24,2023,17,17,4,S01,Groceries,22135.61,1079,0,0.0,0.888,16.2
